ID,gender,Partner,ServiceForPhone,2ormoreLines,ServiceforInternet,Security,ProtectionforDevice,Support,UseType,MonthlyofCharges,TotalofCharges
6440,Female,No,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,101.35,3334.9
6441,Female,Yes,Yes,No,DSL,Yes,No,Yes,Month-to-month,55.35,920.5
6442,Female,Yes,Yes,No,DSL,No,No,No,One year,50.55,3431.75
6443,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,19.5,150.35
6444,Male,No,Yes,Yes,DSL,No,No,Yes,One year,79.45,2587.7
6445,Male,No,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,90.65,367.95
6446,Male,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,One year,89.85,5125.75
6447,Male,No,Yes,No,DSL,Yes,Yes,Yes,One year,79.0,4801.1
6448,Male,No,Yes,Yes,Fiber optic,No,Yes,Yes,One year,104.65,6219.6
6449,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,19.55,19.55
6450,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,19.9,550.1
6451,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,116.25,7862.25
6452,Male,No,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,87.75,1242.2
6453,Male,Yes,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,100.05,4871.05
6454,Female,No,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,81.3,3190.65
6455,Male,Yes,No,No phone service,DSL,No,No,No,Month-to-month,44.3,2666.75
6456,Female,No,Yes,No,Fiber optic,No,No,No,Two year,70.35,3533.6
6457,Male,Yes,No,No phone service,DSL,Yes,Yes,No,One year,44.45,792.15
6458,Male,Yes,Yes,No,DSL,Yes,No,No,Month-to-month,49.15,295.65
6459,Male,Yes,No,No phone service,DSL,No,No,No,Month-to-month,29.45,1459.35
6460,Male,No,Yes,No,Fiber optic,No,No,Yes,Month-to-month,100.55,4398.15
6461,Male,Yes,Yes,No,Fiber optic,No,No,No,Month-to-month,85.3,4297.95
6462,Male,No,Yes,No,Fiber optic,No,No,No,Month-to-month,95.65,167.3
6463,Male,Yes,Yes,Yes,DSL,Yes,No,Yes,One year,69.1,4096.9
6464,Male,No,Yes,Yes,DSL,Yes,No,No,Month-to-month,70.35,3454.6
6465,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.6,1286
6466,Male,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,74.15,1387
6467,Male,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,75.05,786.3
6468,Male,Yes,Yes,No,DSL,No,No,No,One year,44.6,641.25
6469,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,21.45,705.45
6470,Male,Yes,Yes,No,DSL,No,No,No,One year,43.45,345.5
6471,Male,Yes,Yes,No,No,No internet service,No internet service,No internet service,One year,20.05,345.9
6472,Female,Yes,Yes,Yes,Fiber optic,Yes,No,No,One year,94.15,5811.8
6473,Female,No,Yes,No,Fiber optic,No,Yes,No,Month-to-month,94.4,94.4
6474,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,19.55,124.45
6475,Female,No,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,75.9,1375.6
6476,Male,Yes,Yes,Yes,DSL,Yes,No,Yes,One year,64.15,3491.55
6477,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,109.55,7920.7
6478,Female,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,110.8,6640.7
6479,Female,No,Yes,No,DSL,No,No,No,Month-to-month,55.0,55
6480,Female,No,Yes,No,DSL,No,Yes,Yes,Month-to-month,53.45,718.1
6481,Female,Yes,Yes,No,Fiber optic,No,No,No,Month-to-month,69.95,320.4
6482,Male,No,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,101.45,101.45
6483,Male,Yes,Yes,No,Fiber optic,No,Yes,No,Month-to-month,97.0,1334.45
6484,Male,No,Yes,Yes,DSL,Yes,Yes,Yes,One year,90.6,3358.65
6485,Male,Yes,Yes,No,Fiber optic,Yes,No,No,Month-to-month,73.55,4764
6486,Female,Yes,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,67.95,350.3
6487,Female,Yes,Yes,Yes,Fiber optic,No,No,Yes,Two year,94.35,5703
6488,Female,No,Yes,No,Fiber optic,No,No,No,Month-to-month,69.5,69.5
6489,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,18.85,18.85
6490,Male,No,Yes,No,No,No internet service,No internet service,No internet service,One year,19.4,525.55
6491,Female,No,Yes,No,Fiber optic,No,No,No,Month-to-month,69.2,69.2
6492,Male,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,19.75,483.15
6493,Male,Yes,No,No phone service,DSL,No,Yes,Yes,One year,54.6,934.8
6494,Female,No,No,No phone service,DSL,No,Yes,No,Month-to-month,29.8,786.5
6495,Male,No,Yes,No,Fiber optic,No,No,No,Month-to-month,69.65,69.65
6496,Male,Yes,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,101.85,4086.3
6497,Male,No,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,103.05,5364.8
6498,Female,No,Yes,No,Fiber optic,No,Yes,No,Month-to-month,82.3,82.3
6499,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.3,20.3
6500,Female,No,No,No phone service,DSL,Yes,No,Yes,Two year,35.1,770.4
6501,Female,Yes,Yes,Yes,Fiber optic,No,Yes,No,One year,105.7,6816.95
6502,Female,Yes,Yes,No,DSL,Yes,No,Yes,Month-to-month,56.25,2419.55
6503,Male,Yes,No,No phone service,DSL,No,Yes,Yes,One year,60.35,4138.7
6504,Male,No,Yes,No,Fiber optic,No,No,No,Month-to-month,79.25,267.6
6505,Male,Yes,Yes,No,DSL,Yes,Yes,No,Two year,59.8,3457.45
6506,Female,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,84.6,1115.2
6507,Female,Yes,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,93.4,5435.6
6508,Female,Yes,Yes,Yes,Fiber optic,No,No,No,Month-to-month,94.2,4186.3
6509,Male,Yes,No,No phone service,DSL,No,No,No,Month-to-month,25.05,25.05
6510,Female,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,99.65,4630.2
6511,Female,Yes,Yes,No,DSL,Yes,No,No,Two year,50.65,3221.25
6512,Male,No,Yes,No,DSL,No,Yes,Yes,Month-to-month,60.9,688.5
6513,Male,Yes,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,59.65,867.1
6514,Male,Yes,No,No phone service,DSL,Yes,Yes,Yes,Two year,64.7,4746.05
6515,Female,No,No,No phone service,DSL,No,No,No,Month-to-month,25.1,712.85
6516,Male,No,Yes,No,DSL,No,Yes,No,Month-to-month,48.95,48.95
6517,Female,Yes,Yes,No,DSL,No,No,No,Month-to-month,54.85,355.1
6518,Male,No,Yes,No,DSL,No,No,No,Month-to-month,45.3,45.3
6519,Male,Yes,Yes,Yes,Fiber optic,No,No,No,One year,91.35,5764.7
6520,Male,No,Yes,No,Fiber optic,No,Yes,No,Month-to-month,85.85,167.3
6521,Female,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,25.1,428.45
6522,Female,Yes,No,No phone service,DSL,Yes,No,Yes,Month-to-month,34.0,1505.35
6523,Female,No,No,No phone service,DSL,Yes,Yes,Yes,One year,45.9,693.45
6524,Male,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,95.2,930.4
6525,Male,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.5,1177.95
6526,Male,No,Yes,Yes,Fiber optic,No,No,Yes,One year,100.6,5069.65
6527,Male,Yes,Yes,No,DSL,No,Yes,No,Month-to-month,55.3,324.25
6528,Male,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.35,1458.1
6529,Male,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,74.85,156.4
6530,Male,Yes,No,No phone service,DSL,Yes,No,Yes,One year,36.1,2298.9
6531,Female,No,Yes,No,DSL,No,No,Yes,Month-to-month,65.8,1679.65
6532,Female,No,Yes,No,No,No internet service,No internet service,No internet service,One year,20.35,369.6
6533,Male,Yes,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,105.8,2998
6534,Female,No,Yes,No,Fiber optic,Yes,No,Yes,One year,96.75,5206.55
6535,Male,No,Yes,No,Fiber optic,No,Yes,No,One year,102.35,3626.1
6536,Male,No,No,No phone service,DSL,No,No,No,Month-to-month,24.4,24.4
6537,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,115.65,7968.85
6538,Male,No,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,79.85,152.45
6539,Female,Yes,Yes,No,DSL,No,No,Yes,Month-to-month,73.05,1959.5
6540,Female,No,Yes,No,DSL,Yes,No,No,One year,64.35,2053.05
6541,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.5,398.55
6542,Male,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,76.0,1130.85
6543,Female,Yes,Yes,No,DSL,Yes,Yes,No,One year,54.75,3425.35
6544,Female,No,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,104.75,4323.45
6545,Female,No,Yes,No,DSL,Yes,No,No,Month-to-month,74.65,703.55
6546,Male,No,Yes,No,DSL,Yes,No,No,Month-to-month,51.15,1275.7
6547,Male,Yes,No,No phone service,DSL,Yes,Yes,No,Two year,41.95,2965.75
6548,Male,Yes,Yes,No,DSL,No,Yes,Yes,Month-to-month,54.35,1647
6549,Female,No,Yes,No,DSL,No,No,No,Month-to-month,56.25,56.25
6550,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,106.1,2249.95
6551,Female,Yes,Yes,No,Fiber optic,No,No,No,One year,96.0,6109.75
6552,Female,No,Yes,No,Fiber optic,No,No,No,Month-to-month,79.75,159.4
6553,Female,Yes,No,No phone service,DSL,No,Yes,Yes,Two year,61.45,3751.15
6554,Female,No,Yes,No,Fiber optic,No,No,No,Month-to-month,68.65,68.65
6555,Male,No,Yes,No,No,No internet service,No internet service,No internet service,One year,19.65,411.25
6556,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,One year,19.0,105.5
6557,Female,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,100.0,3320.6
6558,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.25,327.45
6559,Female,Yes,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,98.7,5669.5
6560,Male,No,Yes,No,No,No internet service,No internet service,No internet service,One year,19.8,465.45
6561,Male,No,Yes,No,Fiber optic,No,Yes,No,Month-to-month,73.8,704.3
6562,Female,Yes,Yes,Yes,Fiber optic,No,No,No,Month-to-month,100.2,1369.8
6563,Male,Yes,Yes,Yes,Fiber optic,No,No,No,Month-to-month,74.9,1107.25
6564,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.05,95.55
6565,Male,Yes,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,106.2,6375.2
6566,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,116.55,8152.3
6567,Male,No,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,99.7,1566.75
6568,Male,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,19.7,130.25
6569,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,19.5,162.15
6570,Female,No,No,No phone service,DSL,Yes,No,No,Month-to-month,29.15,110.05
6571,Female,No,Yes,No,DSL,Yes,No,No,One year,55.0,1885.15
6572,Male,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two year,90.8,6302.85
6573,Female,Yes,No,No phone service,DSL,No,Yes,Yes,One year,51.0,2264.5
6574,Female,No,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,90.1,816.8
6575,Female,No,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,59.05,1253.5
6576,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.3,41.2
6577,Male,Yes,Yes,Yes,DSL,No,Yes,Yes,Two year,72.95,5265.55
6578,Female,No,Yes,Yes,DSL,Yes,Yes,Yes,One year,73.55,693.3
6579,Male,No,Yes,Yes,DSL,Yes,Yes,Yes,Two year,84.3,5997.1
6580,Female,Yes,Yes,No,DSL,No,Yes,No,One year,78.0,3824.2
6581,Female,No,Yes,Yes,DSL,No,No,Yes,One year,72.1,3886.05
6582,Female,No,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,106.75,7283.25
6583,Female,No,Yes,No,No,No internet service,No internet service,No internet service,One year,19.25,412.55
6584,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.55,1070.25
6585,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,One year,20.0,817.95
6586,Female,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,24.65,1171.3
6587,Male,No,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,103.5,6548.65
6588,Female,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,23.85,625.65
6589,Female,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,25.8,1911.5
6590,Female,No,Yes,No,Fiber optic,No,No,No,Month-to-month,70.85,70.85
6591,Male,No,Yes,No,Fiber optic,No,No,No,Month-to-month,69.8,134.7
6592,Male,No,Yes,No,DSL,No,No,Yes,One year,59.45,1507
6593,Male,Yes,No,No phone service,DSL,No,Yes,Yes,Month-to-month,54.55,2978.3
6594,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.05,299.3
6595,Male,Yes,Yes,No,DSL,Yes,Yes,Yes,Two year,82.55,5832.65
6596,Male,No,Yes,Yes,DSL,Yes,Yes,Yes,One year,81.25,5567.55
6597,Female,No,Yes,No,DSL,No,No,Yes,Month-to-month,70.75,450.8
6598,Female,No,Yes,No,DSL,Yes,Yes,Yes,Two year,74.3,4166.35
6599,Female,Yes,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,94.1,1215.6
6600,Female,Yes,No,No phone service,DSL,Yes,No,No,Month-to-month,29.7,91.7
6601,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,109.7,7898.45
6602,Female,Yes,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,96.35,3915.4
6603,Male,Yes,Yes,Yes,DSL,No,No,Yes,Month-to-month,66.6,979.5
6604,Male,Yes,Yes,No,DSL,No,No,No,Month-to-month,44.5,90.05
6605,Male,No,Yes,Yes,Fiber optic,No,Yes,Yes,One year,110.9,7432.05
6606,Female,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,105.0,4026.4
6607,Male,No,No,No phone service,DSL,No,No,No,Month-to-month,25.3,25.3
6608,Male,No,Yes,No,DSL,No,No,Yes,One year,55.15,1193.05
6609,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.1,20.1
6610,Male,No,Yes,No,Fiber optic,No,No,No,Month-to-month,80.1,398.55
6611,Male,Yes,Yes,Yes,DSL,Yes,No,Yes,One year,69.05,1958.45
6612,Male,Yes,Yes,No,Fiber optic,No,No,No,Month-to-month,69.9,69.9
6613,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.4,63.15
6614,Male,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,19.7,1301.1
6615,Male,No,Yes,No,DSL,No,No,No,Month-to-month,50.1,484.05
6616,Male,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,101.4,4528
6617,Female,No,Yes,Yes,DSL,Yes,Yes,No,One year,83.45,3887.85
6618,Male,No,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,86.65,2208.75
6619,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.15,238.15
6620,Male,No,Yes,No,Fiber optic,No,No,No,Month-to-month,80.8,80.8
6621,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,19.4,958.15
6622,Male,No,Yes,Yes,DSL,No,No,No,Month-to-month,62.05,118.3
6623,Male,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,76.45,76.45
6624,Male,Yes,No,No phone service,DSL,Yes,Yes,Yes,Two year,60.05,3845.45
6625,Female,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,91.3,1094.5
6626,Male,Yes,Yes,No,Fiber optic,No,Yes,No,Month-to-month,95.75,573.75
6627,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,One year,20.35,1267
6628,Female,No,Yes,No,Fiber optic,No,No,No,One year,94.05,633.45
6629,Female,Yes,Yes,Yes,DSL,Yes,Yes,No,Two year,84.1,6129.65
6630,Male,No,Yes,No,Fiber optic,No,No,No,Month-to-month,78.75,1218.25
6631,Male,Yes,Yes,Yes,DSL,No,Yes,No,Month-to-month,55.55,1405.3
6632,Female,Yes,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,62.65,2274.9
6633,Female,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,74.5,74.5
6634,Female,Yes,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,102.1,1068.85
6635,Male,Yes,Yes,No,No,No internet service,No internet service,No internet service,One year,20.1,533.9
6636,Female,Yes,Yes,Yes,DSL,Yes,No,No,One year,70.3,676.15
6637,Male,Yes,Yes,No,DSL,Yes,No,No,One year,53.65,3804.4
6638,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.75,1118.8
6639,Male,Yes,Yes,No,Fiber optic,No,Yes,Yes,One year,103.4,5236.4
6640,Male,Yes,No,No phone service,DSL,Yes,Yes,Yes,One year,50.8,1386.8
6641,Female,No,Yes,No,DSL,Yes,No,No,Month-to-month,50.15,762.25
6642,Male,No,Yes,No,DSL,Yes,No,Yes,Month-to-month,79.0,1902
6643,Female,Yes,Yes,No,Fiber optic,No,No,No,Month-to-month,74.6,239.05
6644,Male,Yes,Yes,Yes,Fiber optic,No,No,No,One year,96.5,5673.7
6645,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.1,39.8
6646,Male,Yes,Yes,No,No,No internet service,No internet service,No internet service,One year,19.4,997.75
6647,Female,Yes,Yes,No,DSL,Yes,Yes,No,Two year,77.55,5574.35
6648,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.05,406.05
6649,Male,Yes,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,19.85,138.85
6650,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,20.2,123.65
6651,Female,No,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,67.45,1801.1
6652,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,18.55,689
6653,Female,No,No,No phone service,DSL,No,Yes,No,Month-to-month,29.75,790.7
6654,Female,Yes,Yes,Yes,Fiber optic,No,No,No,Month-to-month,86.5,582.5
6655,Female,No,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,24.2,1618.2
6656,Male,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,23.55,1173.35
6657,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,One year,20.45,900.9
6658,Male,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,81.45,2122.05
6659,Male,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two year,92.3,6719.9
6660,Male,Yes,Yes,No,Fiber optic,No,No,No,Month-to-month,69.15,69.15
6661,Female,Yes,No,No phone service,DSL,No,No,Yes,Two year,53.65,3784
6662,Female,No,No,No phone service,DSL,Yes,No,Yes,One year,39.65,1798.65
6663,Female,No,Yes,No,DSL,No,No,No,Month-to-month,54.65,54.65
6664,Female,No,Yes,Yes,Fiber optic,No,Yes,No,One year,104.8,3886.45
6665,Male,Yes,No,No phone service,DSL,No,No,No,Month-to-month,29.3,1224.05
6666,Female,Yes,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,83.85,2310.2
6667,Female,No,Yes,No,Fiber optic,No,No,No,Month-to-month,79.55,723.4
6668,Female,No,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,103.65,3988.5
6669,Female,No,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,99.05,3554.6
6670,Female,Yes,Yes,Yes,DSL,No,Yes,Yes,Two year,73.35, 
6671,Female,Yes,Yes,No,Fiber optic,No,No,Yes,Two year,100.05,6034.85
6672,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.35,531.6
6673,Female,No,Yes,No,DSL,No,No,No,Month-to-month,43.95,85.1
6674,Male,No,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,23.5,173
6675,Female,No,Yes,Yes,DSL,No,No,Yes,One year,70.7,2511.95
6676,Female,Yes,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,94.3,3893.6
6677,Female,No,No,No phone service,DSL,No,No,No,Month-to-month,29.15,357.15
6678,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.85,467.5
6679,Female,Yes,No,No phone service,DSL,Yes,No,Yes,Two year,37.7,2288.7
6680,Female,No,Yes,No,Fiber optic,No,Yes,Yes,Two year,95.5,4627.85
6681,Male,No,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,91.05,289.1
6682,Male,Yes,Yes,Yes,Fiber optic,No,No,Yes,Two year,92.45,6460.55
6683,Male,No,No,No phone service,DSL,No,Yes,Yes,One year,44.15,1931.3
6684,Female,No,No,No phone service,DSL,Yes,No,Yes,One year,36.05,402.6
6685,Female,Yes,Yes,No,DSL,No,Yes,No,Month-to-month,50.25,2221.55
6686,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,109.75,7758.9
6687,Female,Yes,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,79.2,172.85
6688,Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.3,224.5
6689,Female,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,One year,112.35,7388.45
6690,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,94.3,3460.95
6691,Female,No,No,No phone service,DSL,Yes,No,Yes,One year,41.15,1700.9
6692,Female,No,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,74.65,3090.65
6693,Female,No,No,No phone service,DSL,No,Yes,No,Month-to-month,48.25,1293.8
6694,Male,Yes,Yes,Yes,DSL,Yes,No,Yes,Two year,76.15,645.8
6695,Female,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two year,71.1,5224.95
6696,Male,No,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,96.55,500.1
6697,Female,No,Yes,Yes,DSL,Yes,Yes,No,One year,79.3,2427.1
6698,Male,No,Yes,No,Fiber optic,No,No,Yes,One year,89.6,3488.15
6699,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.5,1035.7
6700,Male,Yes,Yes,Yes,Fiber optic,No,Yes,No,Two year,106.3,7565.35
6701,Male,Yes,Yes,No,Fiber optic,No,Yes,No,One year,100.35,2799
6702,Male,Yes,Yes,No,Fiber optic,No,No,Yes,Month-to-month,85.6,1601.5
6703,Female,No,No,No phone service,DSL,No,No,No,Month-to-month,45.25,85.5
6704,Female,Yes,Yes,Yes,Fiber optic,No,Yes,No,One year,106.15,6256.2
6705,Male,Yes,Yes,No,DSL,No,No,Yes,Month-to-month,51.1,1232.9
6706,Female,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,19.9,19.9
6707,Female,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,25.7,1937.4
6708,Female,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,74.3,1096.25
6709,Male,Yes,Yes,Yes,Fiber optic,No,No,Yes,One year,99.4,5059.75
6710,Female,Yes,Yes,No,DSL,Yes,Yes,Yes,One year,69.7,3023.65
6711,Female,Yes,Yes,Yes,Fiber optic,No,No,No,Month-to-month,98.35,4889.2
6712,Male,Yes,Yes,No,Fiber optic,No,Yes,No,Month-to-month,85.45,2289.9
6713,Male,No,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,95.9,6503.2
6714,Male,No,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,100.75,1313.25
6715,Female,No,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,89.2,990.3
6716,Female,Yes,Yes,Yes,Fiber optic,No,No,No,Month-to-month,74.1,228
6717,Male,Yes,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,100.6,5746.15
6718,Male,No,Yes,Yes,Fiber optic,No,No,No,Month-to-month,75.0,209.1
6719,Male,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,25.75,1864.2
6720,Male,Yes,Yes,Yes,DSL,No,Yes,Yes,Two year,84.1,5979.7
6721,Female,Yes,Yes,Yes,DSL,No,No,Yes,Two year,79.3,3902.45
6722,Female,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,One year,107.05,7142.5
6723,Male,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,20.05,902
